Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
COL3A1	0	0	0	0	2	0	36	0	38	2	2	71	2.8169014084507045
PLEC	0	0	0	0	0	0	38	0	38	2	2	71	2.8169014084507045
FASN	0	0	0	0	0	0	36	0	36	2	2	71	2.8169014084507045
PLXNB2	0	0	0	0	0	0	36	0	36	2	2	71	2.8169014084507045
DYNC1H1	0	0	0	0	0	0	35	0	35	2	2	71	2.8169014084507045
EIF4G1	0	0	0	0	0	0	34	0	34	2	2	71	2.8169014084507045
COL1A2	0	0	0	0	0	0	33	0	33	2	2	71	2.8169014084507045
LAMA5	0	0	0	0	0	0	28	0	28	2	2	71	2.8169014084507045
C3	0	0	0	0	0	0	27	0	27	2	2	71	2.8169014084507045
EIF4G2	0	0	0	0	0	0	27	0	27	2	2	71	2.8169014084507045
GANAB	0	0	0	0	0	0	27	0	27	2	2	71	2.8169014084507045
UBA1	0	0	0	0	0	0	24	0	24	2	2	71	2.8169014084507045
ACADVL	0	0	0	0	0	0	21	0	21	2	2	71	2.8169014084507045
GRN	0	0	0	0	0	0	21	0	21	2	2	71	2.8169014084507045
NOTCH3	0	0	0	0	0	0	21	0	21	2	2	71	2.8169014084507045
THBS1	0	0	0	0	0	0	21	0	21	2	2	71	2.8169014084507045
MYH9	0	0	0	0	0	0	20	0	20	2	2	71	2.8169014084507045
TRIM28	0	0	0	0	0	0	20	0	20	2	2	71	2.8169014084507045
ERBB2	0	0	0	0	0	0	19	0	19	2	2	71	2.8169014084507045
COL4A1	0	0	0	0	0	0	18	0	18	2	2	71	2.8169014084507045
HUWE1	0	0	0	0	0	0	18	0	18	2	2	71	2.8169014084507045
A2M	0	0	0	0	0	0	17	0	17	2	2	71	2.8169014084507045
ATP1A1	0	0	0	0	0	0	17	0	17	2	2	71	2.8169014084507045
DDX5	0	0	0	0	0	0	17	0	17	2	2	71	2.8169014084507045
EEF2	0	0	0	0	0	0	17	0	17	2	2	71	2.8169014084507045
HDLBP	0	0	0	0	0	0	17	0	17	2	2	71	2.8169014084507045
PRKCSH	0	0	0	0	0	0	17	0	17	2	2	71	2.8169014084507045
AEBP1	0	0	0	0	0	0	15	1	16	2	2	71	2.8169014084507045
CLTC	0	0	0	0	0	0	16	0	16	2	2	71	2.8169014084507045
COL4A2	0	0	0	0	0	0	16	0	16	2	2	71	2.8169014084507045
CHD4	0	0	0	0	0	0	15	0	15	2	2	71	2.8169014084507045
PIEZO1	0	0	0	0	0	0	15	0	15	2	2	71	2.8169014084507045
PTPRF	0	0	0	0	0	0	15	0	15	2	2	71	2.8169014084507045
AUP1	0	0	0	0	0	0	14	0	14	2	2	71	2.8169014084507045
COL7A1	0	0	0	0	0	0	14	0	14	2	2	71	2.8169014084507045
CTNNB1	0	0	0	0	0	0	14	0	14	2	2	71	2.8169014084507045
VCP	0	1	0	0	0	0	13	0	14	2	2	71	2.8169014084507045
FLII	0	0	0	0	0	0	13	0	13	2	2	71	2.8169014084507045
FN1	0	0	2	0	0	0	11	0	13	2	2	71	2.8169014084507045
MCAM	0	0	0	0	0	0	13	0	13	2	2	71	2.8169014084507045
MRC2	0	0	0	0	0	0	13	0	13	2	2	71	2.8169014084507045
QARS	0	0	0	0	0	0	13	0	13	2	2	71	2.8169014084507045
SNRNP200	0	0	0	0	0	0	13	0	13	2	2	71	2.8169014084507045
COL12A1	0	0	0	0	0	0	12	0	12	2	2	71	2.8169014084507045
DDOST	0	0	0	0	0	0	12	0	12	2	2	71	2.8169014084507045
NCL	0	0	0	0	0	0	12	0	12	2	2	71	2.8169014084507045
COL6A1	0	0	0	0	1	0	10	0	11	2	2	71	2.8169014084507045
CTSA	0	0	0	0	0	0	11	0	11	2	2	71	2.8169014084507045
MACF1	0	0	0	0	0	0	11	0	11	2	2	71	2.8169014084507045
MGAT4B	0	0	0	0	0	0	11	0	11	2	2	71	2.8169014084507045
MMP14	0	0	0	0	0	0	11	0	11	2	2	71	2.8169014084507045
PLXNA1	0	0	0	0	0	0	11	0	11	2	2	71	2.8169014084507045
RNF213	0	0	0	0	0	0	11	0	11	2	2	71	2.8169014084507045
TXNIP	0	0	0	0	0	0	11	0	11	2	2	71	2.8169014084507045
ZYX	0	0	0	0	0	0	11	0	11	2	2	71	2.8169014084507045
BCAM	0	0	0	0	0	0	10	0	10	2	2	71	2.8169014084507045
CALR	0	0	0	0	0	0	10	0	10	2	2	71	2.8169014084507045
CAPN1	0	0	0	0	0	0	10	0	10	2	2	71	2.8169014084507045
COL6A2	0	0	0	0	0	0	10	0	10	2	2	71	2.8169014084507045
GNB2	0	0	0	0	0	0	10	0	10	2	2	71	2.8169014084507045
ITPR3	0	0	0	0	0	0	10	0	10	2	2	71	2.8169014084507045
LMNA	0	0	0	0	0	0	10	0	10	2	2	71	2.8169014084507045
P4HB	0	0	0	0	0	0	10	0	10	2	2	71	2.8169014084507045
SF1	0	0	0	0	0	0	10	0	10	2	2	71	2.8169014084507045
SF3B1	0	0	0	0	0	0	10	0	10	2	2	71	2.8169014084507045
SUPT5H	0	0	0	0	0	0	10	0	10	2	2	71	2.8169014084507045
C1R	0	0	0	0	0	0	9	0	9	2	2	71	2.8169014084507045
COPA	0	0	0	0	0	0	9	0	9	2	2	71	2.8169014084507045
HNRNPU	0	0	0	0	0	0	9	0	9	2	2	71	2.8169014084507045
ITGA3	0	0	0	0	0	0	9	0	9	2	2	71	2.8169014084507045
MMP9	0	0	0	0	0	0	9	0	9	2	2	71	2.8169014084507045
TPP1	0	0	0	0	0	0	9	0	9	2	2	71	2.8169014084507045
TTYH3	0	0	0	0	0	0	9	0	9	2	2	71	2.8169014084507045
ADAR	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
ARHGEF1	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
CD151	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
CD63	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
CDK16	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
CERS2	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
CPSF1	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
CSF1R	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
DCTN1	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
DST	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
EIF3G	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
ERGIC3	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
GLUD2	0	0	0	0	8	0	0	0	8	2	2	71	2.8169014084507045
GNAS	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
GRINA	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
KIAA0100	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
KMT2D	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
MVP	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
PSMB4	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
SF3B2	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
SGK1	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
SLC25A39	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
SLC44A2	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
SLC4A2	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
SMC1A	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
STAT6	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
TCIRG1	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
TNFRSF1A	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
TYMP	0	0	0	0	0	0	8	0	8	2	2	71	2.8169014084507045
AC093512.2	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
AP2M1	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
ARHGDIA	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
CD68	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
CHD3	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
CLSTN1	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
COL18A1	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
CYC1	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
DDB1	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
DDX3X	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
DRAP1	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
FLOT2	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
H3F3C	0	0	0	1	6	0	0	0	7	2	2	71	2.8169014084507045
HNRNPUL2	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
IMPDH2	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
IRAK1	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
KDM5C	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
LARP1	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
MAN2B1	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
POLR2A	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
PSAP	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
PSMC5	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
SEC61A1	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
SLC2A1	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
SPTBN1	0	0	0	0	0	0	7	0	7	2	2	71	2.8169014084507045
SRCAP	0	0	0	0	1	0	6	0	7	2	2	71	2.8169014084507045
ACTG1	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
ADAM15	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
AKT1	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
APEH	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
ARAP1	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
ATP5F1B	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
CALM3	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
COL5A2	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
CORO1B	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
CRIP2	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
DBNL	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
DDX17	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
DVL3	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
ENG	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
GPX4	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
HCFC1	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
HSF1	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
IFI30	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
ILK	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
IQGAP1	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
KHSRP	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
MKNK2	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
MTSS1L	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
MUC1	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
NPDC1	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
PFKL	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
PPDPF	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
PPP1CA	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
PRPF19	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
SRPRA	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
SRSF5	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
SSRP1	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
STAT3	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
TMBIM6	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
TUBB4B	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
UQCRC1	0	0	0	0	0	0	6	0	6	2	2	71	2.8169014084507045
ACTB	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
ACTN4	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
AP3D1	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
ARF1	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
ARSA	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
ATN1	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
BGN	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
BOP1	0	0	0	0	1	0	4	0	5	2	2	71	2.8169014084507045
CAPG	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
CAPNS1	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
CD74	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
CIRBP	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
COPB2	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
CSK	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
DBN1	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
FAM129B	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
FASTK	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
GCN1	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
GNAI2	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
GSTP1	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
IDH2	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
ITGA6	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
KRT10	0	0	1	0	0	0	4	0	5	2	2	71	2.8169014084507045
LAMB1	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
LTBR	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
MDK	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
MINK1	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
NUCB1	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
PABPC4	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
PCOLCE	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
PIGT	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
PKN1	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
PLD3	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
PLEKHM2	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
POR	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
PSME1	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
RNF10	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
SFPQ	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
SLC25A3	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
SRRM2	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
SUN2	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
SYVN1	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
TNFAIP2	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
UBR4	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
UBXN6	0	0	0	0	0	0	5	0	5	2	2	71	2.8169014084507045
ATP13A1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
ATP5F1D	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
ATP6V0D1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
BSG	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
CAPRIN1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
CCT4	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
CDK4	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
CPNE1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
CSDE1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
CTSD	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
DUSP1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
EFEMP1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
EIF3I	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
EIF6	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
ELOVL1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
EMC10	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
FLNB	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
FUBP1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
FURIN	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
GATAD2A	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
GPAA1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
GPC1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
GSN	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
GSTK1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
HDGF	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
HEXB	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
HSD17B10	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
HSPA8	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
INPPL1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
ITGB1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
ITGB2	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
JAK3	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
JUP	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
KRT19	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
LENG8	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
MAZ	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
MDH2	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
MLF2	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
MTA2	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
MYBBP1A	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
MYO9B	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
NACA2	0	0	0	0	4	0	0	0	4	2	2	71	2.8169014084507045
OAZ1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
OGDH	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
OGT	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
PBXIP1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
PDIA6	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
PLCG1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
PLTP	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
PRRC2C	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
PSMB10	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
PTGDS	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
PTMS	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
RACK1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
RPL8	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
SEPT9	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
SLC25A1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
SLC2A4RG	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
SLC3A2	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
SQSTM1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
SREBF1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
SRSF1	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
SSR4	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
ST14	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
SUPT6H	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
TAGLN	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
TMEM63A	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
TMSB10	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
TNRC18	0	0	0	0	0	0	4	0	4	2	2	71	2.8169014084507045
