Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
ATXN3	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
AUTS2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
BAX	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
BCAS2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
BCOR	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
BCORL1	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
BDP1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
BEND4	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
BEST1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
BIN2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
BIRC3	0	0	0	0	0	0	0	1	0	1	1	1	21	4.761904761904762
BNC2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
BTN2A1	0	0	1	0	0	0	0	0	0	1	1	1	21	4.761904761904762
C10orf71	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
C11orf80	0	0	0	0	0	1	0	0	0	1	1	1	21	4.761904761904762
C14orf39	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
C18orf32	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
C19orf54	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
C3orf56	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
C6orf89	0	1	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
C7	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CA3	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CACNA1A	0	0	1	0	0	0	0	0	0	1	1	1	21	4.761904761904762
CALN1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CAMSAP1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CAPN5	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CBL	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CCDC120	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CCDC168	0	0	0	0	0	1	0	0	0	1	1	1	21	4.761904761904762
CCDC177	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CCDC3	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CCR8	0	0	0	0	0	1	0	0	0	1	1	1	21	4.761904761904762
CD101	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
CD177	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CD36	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CD55	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CD6	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CD99	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CDH11	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CDH22	0	0	1	0	0	0	0	0	0	1	1	1	21	4.761904761904762
CDH23	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CDK11A	0	0	0	0	0	0	0	1	0	1	1	1	21	4.761904761904762
CDK2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CDK2AP1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CDKN1C	0	1	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
CEL	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CELSR1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CFAP100	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CFAP298	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CHD9	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CHST7	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CIITA	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CLASP1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CLASP2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CLCN4	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CLCN5	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CLEC18B	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CLEC20A	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CLMN	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CMKLR1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CMSS1	0	1	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
CNNM1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
COL10A1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
COL1A1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
COL28A1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
COL4A3	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
COL6A6	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
COPS2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CPT1A	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CRABP2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CREBBP	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CSNKA2IP	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
CT45A9	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CXCR3	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CYLC1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CYP39A1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
CYR61	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DAAM1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DACT3	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DCDC1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DDX23	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DDX4	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DENND5B	0	0	0	0	0	1	0	0	0	1	1	1	21	4.761904761904762
DIAPH2	0	0	0	0	0	0	0	1	0	1	1	1	21	4.761904761904762
DLGAP2	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
DLX5	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DMC1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DNAH11	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DNAH12	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DNAH3	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DOCK4	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DOCK6	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DSPP	0	0	1	0	0	0	0	0	0	1	1	1	21	4.761904761904762
DUOX2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
DUSP27	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
EBF1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
EEF1A1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
EFNB1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
EGFL8	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
EGFR	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
EGLN3	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
EIF3B	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
EIF4A1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
ELFN1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
ETV1	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
ETV7	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
EXD1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
EXOC4	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
EXOSC8	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
F7	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
F8	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FAM149A	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FAM153C	0	0	0	0	0	0	0	1	0	1	1	1	21	4.761904761904762
FAM204A	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
FAM237B	0	0	0	0	0	0	1	0	0	1	1	1	21	4.761904761904762
FAM3A	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FAM83B	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FANCB	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FBXL13	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FBXL16	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FBXO10	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FGD5	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
FGFRL1	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
FLCN	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
FLG	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FLG2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FLYWCH1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FNDC1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FRMD7	0	1	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
FRMPD3	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FRYL	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
FUT4	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GADL1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GAGE10	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GAL3ST3	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GALE	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
GAREM2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GATA1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GDF5	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GIT1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GLG1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GLI1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GLRX2	0	1	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
GLRX3	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GNE	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GON4L	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GP6	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GPBAR1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GPRC5C	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
GUCY1A1	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
GZMB	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HARS2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HBE1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HCAR1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HDAC4	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HDAC8	0	0	0	0	0	1	0	0	0	1	1	1	21	4.761904761904762
HELZ2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HIC1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HIST1H3B	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HLA-B	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HMMR	0	0	0	0	0	1	0	0	0	1	1	1	21	4.761904761904762
HNRNPCL3	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HNRNPUL1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HOXA10	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HPCA	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HS3ST4	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HSF5	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HSH2D	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HTR1A	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
HTR3A	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
IDO2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
IFFO2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
IGHV1-45	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
IGSF10	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
IGSF9B	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
IL17RA	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
IMPDH1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
INA	0	0	1	0	0	0	0	0	0	1	1	1	21	4.761904761904762
INTS13	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
INVS	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
IQCB1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
IRGC	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
IRX1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
ISG20L2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
ITGA8	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
ITGAL	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
ITPR2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
JSRP1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KBTBD8	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KCNA7	0	0	0	0	0	1	0	0	0	1	1	1	21	4.761904761904762
KCNG1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KCNH6	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KCNV2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KIAA1586	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KIF4B	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KIR2DL1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KIR3DL3	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KMT5C	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KNL1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KPNA7	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KPRP	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KRT36	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KRT79	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
KRTAP5-2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
L1CAM	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
LARP7	0	1	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
LCMT2	0	1	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
LDLR	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
LGR5	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
LIMK2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
LINC02247	0	0	0	0	0	0	0	1	0	1	1	1	21	4.761904761904762
LINGO2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
LINS1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
LIPI	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
LMAN1	0	0	0	0	0	0	0	1	0	1	1	1	21	4.761904761904762
LPIN1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
LRFN5	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
LRG1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
LRP1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
LRRC10	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
LRRC14	0	0	0	0	0	1	0	0	0	1	1	1	21	4.761904761904762
LRRC23	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
LRRC37A2	0	0	0	0	0	1	0	0	0	1	1	1	21	4.761904761904762
LRRTM1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
LTBP2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
LZTS2	0	0	1	0	0	0	0	0	0	1	1	1	21	4.761904761904762
MAD1L1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MAMDC4	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MAP1B	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MAP2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MAP3K15	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MAPKAP1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MAST1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MCAM	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MCTS1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MED17	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MED26	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MEGF8	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MET	0	0	0	0	0	1	0	0	0	1	1	1	21	4.761904761904762
METRNL	1	0	0	0	0	0	0	0	0	1	1	1	21	4.761904761904762
MFSD1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MGA	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MIA2	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
MIB1	0	0	0	0	1	0	0	0	0	1	1	1	21	4.761904761904762
