Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
MAPK1	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
MDFIC	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
MIB1	0	0	0	0	2	0	0	0	1	3	3	3	227	1.3215859030837005
MLNR	0	0	0	0	2	0	0	0	1	3	3	3	227	1.3215859030837005
MT-ND2	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
MUC12	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
NBPF14	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
NBPF9	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
NF1	0	0	0	0	1	1	0	1	0	3	3	3	227	1.3215859030837005
NIPA1	0	0	0	0	0	0	0	0	3	3	3	3	227	1.3215859030837005
NLRP1	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
NPHS2	0	0	0	0	0	0	0	0	3	3	3	3	227	1.3215859030837005
PCM1	0	0	0	0	2	0	0	1	0	3	3	3	227	1.3215859030837005
PLXNA3	0	1	0	0	2	0	0	0	0	3	3	3	227	1.3215859030837005
PRAMEF19	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
PRPSAP1	0	1	0	0	2	0	0	0	0	3	3	3	227	1.3215859030837005
PRSS3	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
RBM15B	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
RBM5	3	0	0	0	0	0	0	0	0	3	3	3	227	1.3215859030837005
RBMXL3	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
SAGE1	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
SEC13	0	0	0	0	0	0	0	3	0	3	3	3	227	1.3215859030837005
SLC44A2	0	0	0	0	1	0	0	2	0	3	3	3	227	1.3215859030837005
SLIT3	0	0	0	0	1	0	0	0	2	3	3	3	227	1.3215859030837005
SNRK	0	0	0	0	0	0	0	3	0	3	3	3	227	1.3215859030837005
SOCS2	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
SOX17	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
SRRM3	0	0	0	1	2	0	0	0	0	3	3	3	227	1.3215859030837005
SSPO	0	0	0	0	2	0	0	1	0	3	3	3	227	1.3215859030837005
TEX13C	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
TNKS2	0	3	0	0	0	0	0	0	0	3	3	3	227	1.3215859030837005
ZFHX3	0	0	3	0	0	0	0	0	0	3	3	3	227	1.3215859030837005
ZNF208	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
ZNF696	0	0	1	0	2	0	0	0	0	3	3	3	227	1.3215859030837005
ZNF814	1	0	0	0	2	0	0	0	0	3	3	3	227	1.3215859030837005
ZNF845	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
ZNF865	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
ZNF90	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
ZNF93	0	0	0	0	3	0	0	0	0	3	3	3	227	1.3215859030837005
AEBP1	0	0	0	0	0	0	0	13	1	14	2	2	227	0.881057268722467
EIF4G1	0	0	0	0	1	0	0	11	0	12	2	2	227	0.881057268722467
TLN1	0	0	0	0	1	0	0	10	0	11	2	2	227	0.881057268722467
PLEC	0	0	1	0	0	0	0	9	0	10	2	2	227	0.881057268722467
ATP1A1	0	0	0	0	1	0	0	8	0	9	2	2	227	0.881057268722467
COL4A1	0	0	0	0	1	0	0	7	0	8	2	2	227	0.881057268722467
CD63	0	0	0	0	0	0	0	6	0	6	2	2	227	0.881057268722467
CHD3	0	0	1	0	0	0	0	5	0	6	2	2	227	0.881057268722467
DDX5	0	0	0	0	0	0	0	6	0	6	2	2	227	0.881057268722467
IFI30	0	0	0	0	0	0	0	5	0	5	2	2	227	0.881057268722467
NOTCH3	0	0	0	0	1	0	0	4	0	5	2	2	227	0.881057268722467
CD81	0	0	0	0	0	0	0	3	1	4	2	2	227	0.881057268722467
COL4A2	0	0	0	0	1	0	0	3	0	4	2	2	227	0.881057268722467
DES	0	0	0	0	1	0	0	3	0	4	2	2	227	0.881057268722467
HNRNPU	0	0	0	0	1	0	0	3	0	4	2	2	227	0.881057268722467
MUC1	0	0	0	0	1	0	0	3	0	4	2	2	227	0.881057268722467
PTPRF	0	0	0	0	1	0	0	3	0	4	2	2	227	0.881057268722467
ABCA2	0	0	0	0	1	0	0	2	0	3	2	2	227	0.881057268722467
ADAM15	0	0	0	0	1	0	0	2	0	3	2	2	227	0.881057268722467
AKT1	0	0	0	0	1	0	0	2	0	3	2	2	227	0.881057268722467
ARAP1	0	0	0	0	1	0	0	2	0	3	2	2	227	0.881057268722467
ARMCX4	0	0	0	0	3	0	0	0	0	3	2	2	227	0.881057268722467
BGN	0	0	0	0	1	0	0	2	0	3	2	2	227	0.881057268722467
CXCL8	0	0	0	0	1	0	0	2	0	3	2	2	227	0.881057268722467
FUS	0	0	0	0	0	1	0	2	0	3	2	2	227	0.881057268722467
HLA-A	0	0	0	0	3	0	0	0	0	3	2	2	227	0.881057268722467
MUC6	0	0	0	0	1	0	0	2	0	3	2	2	227	0.881057268722467
NOS2	0	0	0	0	1	0	0	2	0	3	2	2	227	0.881057268722467
QARS	0	0	0	0	1	0	0	2	0	3	2	2	227	0.881057268722467
RIMS1	0	0	0	0	3	0	0	0	0	3	2	2	227	0.881057268722467
SF3A1	0	0	0	0	1	0	0	2	0	3	2	2	227	0.881057268722467
TYMP	0	0	0	0	1	0	0	2	0	3	2	2	227	0.881057268722467
AATK	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
AC007795.1	0	0	0	0	0	0	0	2	0	2	2	2	227	0.881057268722467
AC068987.5	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
ADAD2	1	0	0	0	1	0	0	0	0	2	2	2	227	0.881057268722467
ADAMTS12	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
ADAMTS16	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
ADAMTS8	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
ADGRA2	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
AES	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
AGAP9	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
AKAP2	0	0	0	0	0	0	0	2	0	2	2	2	227	0.881057268722467
AKNA	0	0	1	0	1	0	0	0	0	2	2	2	227	0.881057268722467
ANKRD31	0	0	1	0	1	0	0	0	0	2	2	2	227	0.881057268722467
ANKRD9	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
APOLD1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
ARHGEF1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
ARID3C	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
ARL6IP4	0	0	1	0	0	0	0	1	0	2	2	2	227	0.881057268722467
ARTN	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
ATOH8	2	0	0	0	0	0	0	0	0	2	2	2	227	0.881057268722467
ATP8B2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
ATRX	0	1	0	0	0	1	0	0	0	2	2	2	227	0.881057268722467
B3GNT4	0	0	0	0	0	0	0	2	0	2	2	2	227	0.881057268722467
BMP8A	0	0	0	0	1	0	0	0	1	2	2	2	227	0.881057268722467
BRICD5	0	0	2	0	0	0	0	0	0	2	2	2	227	0.881057268722467
C1QL3	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
C4orf50	2	0	0	0	0	0	0	0	0	2	2	2	227	0.881057268722467
CACNA1A	0	0	1	0	1	0	0	0	0	2	2	2	227	0.881057268722467
CCDC71L	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
CD3EAP	0	0	2	0	0	0	0	0	0	2	2	2	227	0.881057268722467
CENPF	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
CGRRF1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
CHPF	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
CHRD	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
CKB	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
CLIC6	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
CLSTN2	0	0	1	0	1	0	0	0	0	2	2	2	227	0.881057268722467
CNTNAP3	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
COL22A1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
COL4A5	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
COL7A1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
COL8A2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
CRELD2	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
CSDE1	0	0	0	0	0	0	0	2	0	2	2	2	227	0.881057268722467
CT45A9	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
CTRL	2	0	0	0	0	0	0	0	0	2	2	2	227	0.881057268722467
DDHD1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
DDX27	0	0	2	0	0	0	0	0	0	2	2	2	227	0.881057268722467
DDX51	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
DMRTA2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
DNAH14	1	0	0	0	1	0	0	0	0	2	2	2	227	0.881057268722467
DPY19L4	0	0	0	0	0	0	0	2	0	2	2	2	227	0.881057268722467
DUSP2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
DUSP7	0	0	0	0	0	0	0	0	2	2	2	2	227	0.881057268722467
DUSP8	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
DUSP9	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
DUT	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
DYRK1B	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
EFCAB14	1	0	0	0	1	0	0	0	0	2	2	2	227	0.881057268722467
EGLN1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
EHMT1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
ELP3	1	0	0	0	1	0	0	0	0	2	2	2	227	0.881057268722467
EMILIN2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
EPM2A	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
EPN1	0	0	0	0	0	0	0	2	0	2	2	2	227	0.881057268722467
ERBB4	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
ERFE	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
ESYT2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
EXOC3L4	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
FAM155A	0	0	2	0	0	0	0	0	0	2	2	2	227	0.881057268722467
FAM25C	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
FBN2	2	0	0	0	0	0	0	0	0	2	2	2	227	0.881057268722467
FBRS	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
FBXO5	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
FEV	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
FKBP11	0	0	2	0	0	0	0	0	0	2	2	2	227	0.881057268722467
FLG	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
FMN2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
FMNL1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
FNDC1	0	0	1	0	0	1	0	0	0	2	2	2	227	0.881057268722467
FOSB	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
FOXD4	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
FOXF2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
FREM3	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
FRY	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
FUT4	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
GDF11	0	0	2	0	0	0	0	0	0	2	2	2	227	0.881057268722467
GDI1	0	0	0	0	0	0	0	2	0	2	2	2	227	0.881057268722467
GOLGA4	1	0	0	0	1	0	0	0	0	2	2	2	227	0.881057268722467
GOLGA6L1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
GPR158	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
GRIN2D	0	0	0	0	1	0	0	0	1	2	2	2	227	0.881057268722467
GRWD1	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
GUCY1A1	1	0	0	0	1	0	0	0	0	2	2	2	227	0.881057268722467
HAS1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
HBB	0	0	0	0	0	0	0	2	0	2	2	2	227	0.881057268722467
HECA	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
HELZ2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
HEY1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
HGH1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
HLA-C	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
HLA-DQB2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
HMCN1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
HOXA13	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
HOXD10	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
HSD17B12	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
IGSF9	1	0	0	0	0	0	0	1	0	2	2	2	227	0.881057268722467
INAFM2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
IPP	2	0	0	0	0	0	0	0	0	2	2	2	227	0.881057268722467
IRX1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
ITGAD	0	0	0	0	0	0	0	2	0	2	2	2	227	0.881057268722467
ITPR3	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
JPH4	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
KCNC2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
KCNC3	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
KCNJ9	0	0	0	0	1	0	0	0	1	2	2	2	227	0.881057268722467
KIAA0391	2	0	0	0	0	0	0	0	0	2	2	2	227	0.881057268722467
KIAA1522	0	0	0	0	1	0	0	0	1	2	2	2	227	0.881057268722467
KIAA2026	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
KIR2DL3	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
KIR3DL3	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
LAMA2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
LAMB1	1	0	0	0	0	0	0	1	0	2	2	2	227	0.881057268722467
LCMT2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
LILRA1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
LILRB2	0	0	1	0	1	0	0	0	0	2	2	2	227	0.881057268722467
LILRB3	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
LSM11	0	0	0	0	0	0	0	1	1	2	2	2	227	0.881057268722467
LSP1	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
MAGEB6	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
MAMLD1	0	0	1	0	1	0	0	0	0	2	2	2	227	0.881057268722467
MAP1LC3A	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
MAP3K1	0	0	1	0	1	0	0	0	0	2	2	2	227	0.881057268722467
MAP3K9	0	0	2	0	0	0	0	0	0	2	2	2	227	0.881057268722467
MARCH6	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
MAST4	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
MATN4	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
MDN1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
MECOM	1	0	0	0	0	0	0	1	0	2	2	2	227	0.881057268722467
MED12	0	0	1	0	0	0	0	1	0	2	2	2	227	0.881057268722467
MEGF6	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
MEGF8	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
METTL2B	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
MFSD12	0	0	0	0	0	0	0	0	2	2	2	2	227	0.881057268722467
MIS18BP1	1	1	0	0	0	0	0	0	0	2	2	2	227	0.881057268722467
MMP15	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
MROH6	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
MUC3A	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
MUC7	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
MYH2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
MYO9B	0	0	0	0	1	0	0	1	0	2	2	2	227	0.881057268722467
NBPF11	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
NBPF12	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
NELFB	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
NKX3-1	0	0	0	0	0	0	0	2	0	2	2	2	227	0.881057268722467
NPNT	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
NRG2	1	0	0	0	1	0	0	0	0	2	2	2	227	0.881057268722467
NT5C1B	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
NT5DC2	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
OGFOD3	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
ONECUT3	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
OR2J3	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
OTOP1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
P4HTM	0	0	0	0	1	0	0	0	1	2	2	2	227	0.881057268722467
PACS1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
PAX1	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
PCDH8	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
PCDHA2	0	0	2	0	0	0	0	0	0	2	2	2	227	0.881057268722467
PDZD4	0	0	0	0	2	0	0	0	0	2	2	2	227	0.881057268722467
