Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
TGOLN2	0	0	0	0	4	0	0	1	0	5	5	5	264	1.893939393939394
ZNF493	0	0	0	0	5	0	0	0	0	5	5	5	264	1.893939393939394
TLN1	0	0	0	0	1	0	0	39	0	40	4	4	264	1.5151515151515151
EEF2	1	0	0	0	0	0	0	27	0	28	4	4	264	1.5151515151515151
AEBP1	0	0	0	0	0	0	0	18	2	20	4	4	264	1.5151515151515151
COL4A1	0	0	0	0	1	0	0	19	0	20	4	4	264	1.5151515151515151
DDX5	0	0	0	0	0	0	0	15	0	15	4	4	264	1.5151515151515151
CD63	0	0	0	0	0	0	0	14	0	14	4	4	264	1.5151515151515151
VCP	0	1	0	0	1	0	0	10	0	12	4	4	264	1.5151515151515151
COL4A2	0	0	0	0	1	0	0	10	0	11	4	4	264	1.5151515151515151
OBSCN	0	0	0	0	3	0	0	8	0	11	4	4	264	1.5151515151515151
SLC44A2	0	0	0	0	1	0	0	9	0	10	4	4	264	1.5151515151515151
KMT2D	0	0	0	0	2	0	0	7	0	9	4	4	264	1.5151515151515151
PLXNA1	0	0	0	0	2	1	0	6	0	9	4	4	264	1.5151515151515151
CD81	0	0	0	0	0	0	0	7	1	8	4	4	264	1.5151515151515151
IRAK1	0	0	0	0	2	0	0	6	0	8	4	4	264	1.5151515151515151
CKB	0	0	0	0	1	0	0	6	0	7	4	4	264	1.5151515151515151
CSDE1	0	0	0	0	0	0	0	6	0	6	4	4	264	1.5151515151515151
GPX4	0	0	0	0	0	0	0	6	0	6	4	4	264	1.5151515151515151
GFAP	0	0	2	0	1	0	0	2	0	5	4	4	264	1.5151515151515151
LILRB3	0	0	0	0	5	0	0	0	0	5	4	4	264	1.5151515151515151
PDGFRA	0	0	0	0	5	0	0	0	0	5	4	4	264	1.5151515151515151
TP53	2	0	0	0	2	0	0	1	0	5	4	4	264	1.5151515151515151
ADGRB1	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
ARID1B	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
ARID3C	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
ATPAF1	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
BCOR	1	2	0	0	0	0	0	1	0	4	4	4	264	1.5151515151515151
CDK13	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
CYP1B1	0	0	0	0	3	0	0	1	0	4	4	4	264	1.5151515151515151
CYS1	0	0	0	0	1	0	0	0	3	4	4	4	264	1.5151515151515151
DUT	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
FOXD1	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
GPR6	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
HERC1	1	0	0	0	1	0	0	2	0	4	4	4	264	1.5151515151515151
IGFN1	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
LILRA6	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
MDFIC	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
MEGF8	0	0	0	0	3	0	0	1	0	4	4	4	264	1.5151515151515151
MTX1	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
MUC4	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
NBPF9	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
OTOP1	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
PDCD7	0	0	0	0	3	1	0	0	0	4	4	4	264	1.5151515151515151
PRSS12	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
PTGDR2	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
RBM15B	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
RBM25	4	0	0	0	0	0	0	0	0	4	4	4	264	1.5151515151515151
RBM5	3	0	0	0	1	0	0	0	0	4	4	4	264	1.5151515151515151
RGS11	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
SCRT1	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
SHANK1	1	0	0	0	2	0	0	1	0	4	4	4	264	1.5151515151515151
SIAH2	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
SOCS2	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
SOX21	0	0	2	0	1	0	1	0	0	4	4	4	264	1.5151515151515151
SSPO	0	0	0	0	3	0	0	1	0	4	4	4	264	1.5151515151515151
TRPM4	0	0	0	0	0	0	0	4	0	4	4	4	264	1.5151515151515151
UTP23	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
ZNF43	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
ZNF442	0	0	1	0	3	0	0	0	0	4	4	4	264	1.5151515151515151
ZNF517	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
ZNF90	0	0	0	0	4	0	0	0	0	4	4	4	264	1.5151515151515151
HSPG2	0	0	0	0	0	0	0	73	0	73	3	3	264	1.1363636363636365
FLNA	0	0	0	0	0	0	0	72	0	72	3	3	264	1.1363636363636365
COL1A1	0	0	0	0	0	0	0	68	0	68	3	3	264	1.1363636363636365
FASN	0	0	0	0	0	0	0	62	0	62	3	3	264	1.1363636363636365
COL1A2	0	0	0	0	0	0	0	41	0	41	3	3	264	1.1363636363636365
LAMA5	0	0	0	0	1	0	0	28	0	29	3	3	264	1.1363636363636365
EIF4G1	0	0	0	0	1	0	0	25	0	26	3	3	264	1.1363636363636365
PLEC	0	0	1	0	0	0	0	24	0	25	3	3	264	1.1363636363636365
C3	0	0	0	0	0	0	0	24	0	24	3	3	264	1.1363636363636365
ERBB2	0	0	0	0	0	0	0	23	0	23	3	3	264	1.1363636363636365
MYH9	0	0	0	0	0	0	0	23	0	23	3	3	264	1.1363636363636365
A2M	0	0	0	0	0	0	0	22	0	22	3	3	264	1.1363636363636365
EIF4G2	0	0	0	0	0	0	0	22	0	22	3	3	264	1.1363636363636365
THBS1	0	0	0	0	0	0	0	22	0	22	3	3	264	1.1363636363636365
GRN	0	0	0	0	0	0	0	20	0	20	3	3	264	1.1363636363636365
ATP1A1	0	0	0	0	1	0	0	16	0	17	3	3	264	1.1363636363636365
CALR	0	0	0	0	0	0	0	17	0	17	3	3	264	1.1363636363636365
HDLBP	0	0	0	0	0	0	0	16	0	16	3	3	264	1.1363636363636365
TRIM28	0	0	0	0	0	0	0	16	0	16	3	3	264	1.1363636363636365
FN1	0	0	2	0	0	0	0	13	0	15	3	3	264	1.1363636363636365
GNAS	0	0	0	0	0	0	0	15	0	15	3	3	264	1.1363636363636365
P4HB	0	0	0	0	0	0	0	15	0	15	3	3	264	1.1363636363636365
COL6A1	0	0	0	0	0	0	0	14	0	14	3	3	264	1.1363636363636365
AC093512.2	0	0	0	0	0	0	0	13	0	13	3	3	264	1.1363636363636365
BCAM	0	0	0	0	0	0	0	12	0	12	3	3	264	1.1363636363636365
TXNIP	0	0	0	0	0	0	0	12	0	12	3	3	264	1.1363636363636365
DDOST	0	0	0	0	0	0	0	11	0	11	3	3	264	1.1363636363636365
NOTCH3	0	0	0	0	1	0	0	9	0	10	3	3	264	1.1363636363636365
PTPRF	0	0	0	0	1	0	0	9	0	10	3	3	264	1.1363636363636365
IFI30	0	0	0	0	0	0	0	9	0	9	3	3	264	1.1363636363636365
MGAT4B	0	0	0	0	0	0	0	9	0	9	3	3	264	1.1363636363636365
NCL	0	0	0	0	0	0	0	9	0	9	3	3	264	1.1363636363636365
PSAP	0	0	0	0	0	0	0	9	0	9	3	3	264	1.1363636363636365
ACTG1	0	0	0	0	0	0	0	8	0	8	3	3	264	1.1363636363636365
ARAP1	0	0	0	0	1	0	0	7	0	8	3	3	264	1.1363636363636365
FUS	0	0	0	0	0	1	0	7	0	8	3	3	264	1.1363636363636365
GNB2	0	0	0	0	0	0	0	8	0	8	3	3	264	1.1363636363636365
H3F3C	0	0	0	1	7	0	0	0	0	8	3	3	264	1.1363636363636365
HNRNPU	0	0	0	0	1	0	0	7	0	8	3	3	264	1.1363636363636365
MMP14	0	0	0	0	0	0	0	8	0	8	3	3	264	1.1363636363636365
NUMA1	0	0	0	0	0	0	0	8	0	8	3	3	264	1.1363636363636365
PPDPF	0	0	0	0	0	0	0	8	0	8	3	3	264	1.1363636363636365
QARS	0	0	0	0	1	0	0	7	0	8	3	3	264	1.1363636363636365
TYMP	0	0	0	0	1	0	0	7	0	8	3	3	264	1.1363636363636365
ACTB	0	0	0	0	0	0	0	7	0	7	3	3	264	1.1363636363636365
ARF1	0	0	0	0	0	0	0	7	0	7	3	3	264	1.1363636363636365
CD68	0	0	0	0	0	0	0	7	0	7	3	3	264	1.1363636363636365
CHD3	0	0	1	0	0	0	0	6	0	7	3	3	264	1.1363636363636365
CTSB	0	0	0	0	0	0	0	7	0	7	3	3	264	1.1363636363636365
CYC1	0	0	0	0	0	0	0	7	0	7	3	3	264	1.1363636363636365
DES	0	0	0	0	1	0	0	6	0	7	3	3	264	1.1363636363636365
PLTP	0	0	0	0	0	0	0	7	0	7	3	3	264	1.1363636363636365
ZYX	0	0	0	0	1	0	0	6	0	7	3	3	264	1.1363636363636365
COL6A2	0	0	0	0	0	0	0	6	0	6	3	3	264	1.1363636363636365
GRINA	0	0	0	0	0	0	0	6	0	6	3	3	264	1.1363636363636365
MSLN	0	0	0	0	1	0	0	5	0	6	3	3	264	1.1363636363636365
MUC1	0	0	0	0	1	0	0	5	0	6	3	3	264	1.1363636363636365
NUCB1	0	0	0	0	0	0	0	6	0	6	3	3	264	1.1363636363636365
RAD23A	0	0	0	0	1	0	0	5	0	6	3	3	264	1.1363636363636365
TAGLN	0	0	0	0	0	0	0	6	0	6	3	3	264	1.1363636363636365
TMSB10	0	0	0	0	0	0	0	6	0	6	3	3	264	1.1363636363636365
USF2	0	0	0	0	1	0	0	5	0	6	3	3	264	1.1363636363636365
VIM	0	0	0	0	0	0	0	6	0	6	3	3	264	1.1363636363636365
ADAM15	0	0	0	0	1	0	0	4	0	5	3	3	264	1.1363636363636365
AKT1	0	0	0	0	1	0	0	4	0	5	3	3	264	1.1363636363636365
CD74	0	0	0	0	0	0	0	5	0	5	3	3	264	1.1363636363636365
CIRBP	0	0	0	0	0	0	0	5	0	5	3	3	264	1.1363636363636365
GDI1	0	0	0	0	0	0	0	5	0	5	3	3	264	1.1363636363636365
MYO9B	0	0	0	0	1	0	0	4	0	5	3	3	264	1.1363636363636365
NOS2	0	0	0	0	2	0	0	3	0	5	3	3	264	1.1363636363636365
RACK1	0	0	0	0	0	0	0	5	0	5	3	3	264	1.1363636363636365
SF3A1	0	0	0	0	1	0	0	4	0	5	3	3	264	1.1363636363636365
TCIRG1	0	0	0	0	1	0	0	4	0	5	3	3	264	1.1363636363636365
ARL6IP4	0	0	1	0	0	0	0	3	0	4	3	3	264	1.1363636363636365
COL7A1	0	0	0	0	2	0	0	2	0	4	3	3	264	1.1363636363636365
EPN1	0	0	0	0	0	0	0	4	0	4	3	3	264	1.1363636363636365
FLNB	0	0	0	0	0	0	0	4	0	4	3	3	264	1.1363636363636365
HLA-A	0	0	0	0	4	0	0	0	0	4	3	3	264	1.1363636363636365
ITPR3	0	0	0	0	1	0	0	3	0	4	3	3	264	1.1363636363636365
MAP7D1	0	0	0	0	2	0	0	2	0	4	3	3	264	1.1363636363636365
MIB2	0	0	0	0	1	0	0	3	0	4	3	3	264	1.1363636363636365
NPIPB2	0	0	0	1	3	0	0	0	0	4	3	3	264	1.1363636363636365
OGT	0	0	0	0	1	0	0	3	0	4	3	3	264	1.1363636363636365
PACS1	0	0	0	0	2	0	0	2	0	4	3	3	264	1.1363636363636365
PLCG1	0	0	0	0	1	0	0	3	0	4	3	3	264	1.1363636363636365
RPL8	0	0	0	0	0	0	0	4	0	4	3	3	264	1.1363636363636365
SFPQ	0	0	0	0	0	0	0	4	0	4	3	3	264	1.1363636363636365
TNFRSF12A	0	0	0	0	0	0	0	4	0	4	3	3	264	1.1363636363636365
AATK	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
AC068580.4	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
AES	0	0	0	0	1	0	0	2	0	3	3	3	264	1.1363636363636365
AL772337.1	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
ANKRD31	0	0	2	0	1	0	0	0	0	3	3	3	264	1.1363636363636365
APOLD1	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
ARHGEF1	0	0	0	0	2	0	0	1	0	3	3	3	264	1.1363636363636365
ARMCX4	0	0	1	0	2	0	0	0	0	3	3	3	264	1.1363636363636365
ATXN7L1	0	0	3	0	0	0	0	0	0	3	3	3	264	1.1363636363636365
C6orf141	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
CACNA1A	0	0	2	0	1	0	0	0	0	3	3	3	264	1.1363636363636365
CCNL2	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
CDKN2A	0	0	0	0	2	1	0	0	0	3	3	3	264	1.1363636363636365
CHPF	0	0	0	0	2	0	0	1	0	3	3	3	264	1.1363636363636365
CLTA	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
COL4A5	0	0	0	0	2	0	0	1	0	3	3	3	264	1.1363636363636365
CPSF1	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
CRELD2	0	0	0	0	1	0	0	2	0	3	3	3	264	1.1363636363636365
CROCC2	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
CRYL1	0	0	0	0	2	0	0	0	1	3	3	3	264	1.1363636363636365
DDX27	0	0	2	0	0	0	0	1	0	3	3	3	264	1.1363636363636365
DNAH17	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
DPY19L4	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
EBF4	0	0	0	0	1	0	0	2	0	3	3	3	264	1.1363636363636365
ECEL1	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
EIF3B	0	0	0	0	1	0	0	2	0	3	3	3	264	1.1363636363636365
ENPP1	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
FAM155A	0	0	3	0	0	0	0	0	0	3	3	3	264	1.1363636363636365
FAM207A	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
FAM47C	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
FBN2	2	0	0	0	1	0	0	0	0	3	3	3	264	1.1363636363636365
FLG	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
FOSB	0	0	0	0	1	0	0	2	0	3	3	3	264	1.1363636363636365
GATA6	0	0	2	0	1	0	0	0	0	3	3	3	264	1.1363636363636365
GFPT1	0	0	0	0	0	0	0	1	2	3	3	3	264	1.1363636363636365
GIGYF2	1	0	1	0	0	0	0	1	0	3	3	3	264	1.1363636363636365
GLI3	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
GLS	0	0	0	0	2	0	0	1	0	3	3	3	264	1.1363636363636365
GRIN3B	0	0	1	0	1	0	1	0	0	3	3	3	264	1.1363636363636365
HBB	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
HEPHL1	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
HOXD9	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
INAFM2	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
IRF2BPL	1	0	0	0	2	0	0	0	0	3	3	3	264	1.1363636363636365
IRX1	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
JPH4	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
KCNC2	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
KIF20B	1	1	1	0	0	0	0	0	0	3	3	3	264	1.1363636363636365
KRTAP16-1	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
LMTK3	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
LRRIQ3	0	2	0	0	0	1	0	0	0	3	3	3	264	1.1363636363636365
MAP1LC3A	0	0	0	0	1	0	0	2	0	3	3	3	264	1.1363636363636365
MAP3K10	0	0	0	0	1	0	0	0	2	3	3	3	264	1.1363636363636365
MAPK1	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
MLNR	0	0	0	0	2	0	0	0	1	3	3	3	264	1.1363636363636365
MMP2	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
MT-ND2	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
MT-ND4	0	0	0	0	2	1	0	0	0	3	3	3	264	1.1363636363636365
MUC12	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
NBPF14	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
NIPA1	0	0	0	0	0	0	0	0	3	3	3	3	264	1.1363636363636365
NLRP1	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
NPHS2	0	0	0	0	0	0	0	0	3	3	3	3	264	1.1363636363636365
NRG2	2	0	0	0	1	0	0	0	0	3	3	3	264	1.1363636363636365
OTOG	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
PCM1	0	0	0	0	2	0	0	1	0	3	3	3	264	1.1363636363636365
PIK3R2	0	0	0	0	1	0	0	2	0	3	3	3	264	1.1363636363636365
PLXNA3	0	1	0	0	2	0	0	0	0	3	3	3	264	1.1363636363636365
POU4F1	0	0	2	0	1	0	0	0	0	3	3	3	264	1.1363636363636365
PRDM9	0	0	0	0	2	1	0	0	0	3	3	3	264	1.1363636363636365
PRPSAP1	0	1	0	0	2	0	0	0	0	3	3	3	264	1.1363636363636365
PRSS3	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
PTMS	0	0	0	0	0	0	0	2	1	3	3	3	264	1.1363636363636365
PTPN23	0	0	0	0	1	0	0	2	0	3	3	3	264	1.1363636363636365
RPAP2	0	0	0	0	0	0	0	0	3	3	3	3	264	1.1363636363636365
RPL18	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
RPL28	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
RPS20	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
RRP1	0	0	0	0	2	0	0	1	0	3	3	3	264	1.1363636363636365
RUVBL1	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
SAGE1	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
SHANK3	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
SLIT3	0	0	0	0	1	0	0	0	2	3	3	3	264	1.1363636363636365
SNRK	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
SOX17	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
SRRM3	0	0	0	1	2	0	0	0	0	3	3	3	264	1.1363636363636365
TERF1	1	0	2	0	0	0	0	0	0	3	3	3	264	1.1363636363636365
TEX13C	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
TMEM259	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
TNKS2	0	3	0	0	0	0	0	0	0	3	3	3	264	1.1363636363636365
TNRC18	0	0	1	0	0	0	0	2	0	3	3	3	264	1.1363636363636365
TNRC6C	0	0	3	0	0	0	0	0	0	3	3	3	264	1.1363636363636365
TPT1	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
TSTD1	0	0	0	0	1	0	0	2	0	3	3	3	264	1.1363636363636365
UBA52	0	0	0	0	0	0	0	3	0	3	3	3	264	1.1363636363636365
ZFHX3	0	0	2	0	1	0	0	0	0	3	3	3	264	1.1363636363636365
ZNF208	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
ZNF283	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
ZNF696	0	0	1	0	2	0	0	0	0	3	3	3	264	1.1363636363636365
ZNF814	1	0	0	0	2	0	0	0	0	3	3	3	264	1.1363636363636365
ZNF845	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
ZNF865	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
ZNF93	0	0	0	0	3	0	0	0	0	3	3	3	264	1.1363636363636365
LRP1	0	0	0	0	0	0	0	74	0	74	2	2	264	0.7575757575757576
STAB1	0	0	0	0	0	0	0	37	0	37	2	2	264	0.7575757575757576
DYNC1H1	0	0	0	0	0	0	0	26	0	26	2	2	264	0.7575757575757576
AGRN	0	0	0	0	0	0	0	24	0	24	2	2	264	0.7575757575757576
LAMB2	0	0	0	0	0	0	0	24	0	24	2	2	264	0.7575757575757576
PLXNB2	0	0	0	0	0	0	0	24	0	24	2	2	264	0.7575757575757576
UBA1	0	0	0	0	0	0	0	17	0	17	2	2	264	0.7575757575757576
GANAB	0	0	0	0	0	0	0	16	0	16	2	2	264	0.7575757575757576
LTBP3	0	0	0	0	0	0	0	15	0	15	2	2	264	0.7575757575757576
SPTAN1	0	0	0	0	0	0	0	15	0	15	2	2	264	0.7575757575757576
MUC5B	0	0	0	0	0	0	0	13	0	13	2	2	264	0.7575757575757576
ABCA2	0	0	0	0	0	0	0	11	0	11	2	2	264	0.7575757575757576
FLII	0	0	0	0	0	0	0	11	0	11	2	2	264	0.7575757575757576
ACADVL	0	0	0	0	0	0	0	10	0	10	2	2	264	0.7575757575757576
CTSA	0	0	0	0	0	0	0	10	0	10	2	2	264	0.7575757575757576
HCFC1	0	0	1	0	0	0	0	9	0	10	2	2	264	0.7575757575757576
LMNA	0	0	0	0	0	0	0	10	0	10	2	2	264	0.7575757575757576
MACF1	0	0	0	0	0	0	0	10	0	10	2	2	264	0.7575757575757576
PRKCSH	0	0	0	0	0	0	0	10	0	10	2	2	264	0.7575757575757576
COPA	0	0	0	0	0	0	0	9	0	9	2	2	264	0.7575757575757576
CTNNB1	0	0	0	0	0	0	0	9	0	9	2	2	264	0.7575757575757576
DCTN1	0	0	0	0	0	0	0	9	0	9	2	2	264	0.7575757575757576
EIF3G	0	0	0	0	0	0	0	9	0	9	2	2	264	0.7575757575757576
HYOU1	0	0	0	0	1	0	0	8	0	9	2	2	264	0.7575757575757576
TPP1	0	0	0	0	0	0	0	9	0	9	2	2	264	0.7575757575757576
C1R	0	0	0	0	0	0	0	8	0	8	2	2	264	0.7575757575757576
CLTC	0	0	0	0	0	0	0	8	0	8	2	2	264	0.7575757575757576
GLUD2	0	0	0	0	8	0	0	0	0	8	2	2	264	0.7575757575757576
HNRNPA2B1	0	0	0	0	0	0	0	8	0	8	2	2	264	0.7575757575757576
OS9	0	0	0	0	0	0	0	8	0	8	2	2	264	0.7575757575757576
POLR2A	0	0	0	0	0	0	0	8	0	8	2	2	264	0.7575757575757576
SNRNP200	0	0	0	0	0	0	0	8	0	8	2	2	264	0.7575757575757576
