Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
PTEN	0	0	0	0	1	0	0	1	0	2	2	2	34	5.88235294117647
RNU6-642P	0	0	0	0	0	0	0	2	0	2	2	2	34	5.88235294117647
RP1L1	0	0	0	0	2	0	0	0	0	2	2	2	34	5.88235294117647
RPTN	1	0	0	0	1	0	0	0	0	2	2	2	34	5.88235294117647
SP8	0	0	2	0	0	0	0	0	0	2	2	2	34	5.88235294117647
SYNE3	0	0	0	0	1	1	0	0	0	2	2	2	34	5.88235294117647
TRIM48	0	0	0	0	2	0	0	0	0	2	2	2	34	5.88235294117647
VPS8	0	0	0	0	2	0	0	0	0	2	2	2	34	5.88235294117647
ZC3H13	1	1	0	0	0	0	0	0	0	2	2	2	34	5.88235294117647
ZIC5	2	0	0	0	0	0	0	0	0	2	2	2	34	5.88235294117647
EXOC8	0	0	0	0	4	0	0	0	0	4	1	1	34	2.941176470588235
TFEC	0	0	0	0	3	1	0	0	0	4	1	1	34	2.941176470588235
KANK1	0	0	0	0	3	0	0	0	0	3	1	1	34	2.941176470588235
PER1	0	0	0	0	3	0	0	0	0	3	1	1	34	2.941176470588235
ADAMTS18	1	0	0	0	1	0	0	0	0	2	1	1	34	2.941176470588235
BRAF	0	0	0	0	2	0	0	0	0	2	1	1	34	2.941176470588235
CUX2	0	0	0	0	2	0	0	0	0	2	1	1	34	2.941176470588235
DNAH17	0	0	0	0	2	0	0	0	0	2	1	1	34	2.941176470588235
KIR3DL1	0	1	0	0	1	0	0	0	0	2	1	1	34	2.941176470588235
SLC4A1	0	0	0	0	2	0	0	0	0	2	1	1	34	2.941176470588235
SNX25	0	0	1	0	1	0	0	0	0	2	1	1	34	2.941176470588235
A1CF	0	0	1	0	0	0	0	0	0	1	1	1	34	2.941176470588235
A4GNT	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AADACL3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ABCA1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ABCA2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ABCA7	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ABCB4	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ABCC6	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ABHD14B	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ABHD15	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ABHD16B	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AC115220.1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AC233724.12	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ACAD11	0	1	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
ACAN	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ACOT11	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ACOT9	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
ACTRT3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ACVR1B	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
ADAM2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ADAM7	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ADAMTS12	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ADAMTS16	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
ADAMTS3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ADAMTS6	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ADAMTSL1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ADAMTSL2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ADGRA3	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
ADGRB2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ADGRF5	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ADNP2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AGA	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
AGAP2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AGO3	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
AGPAT3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AKAP9	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AKNA	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AKR1B10	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AKR1E2	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
ALDH3B2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ALKAL1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ALMS1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ALPK3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AMOT	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AMY1C	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ANGPTL4	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ANK2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ANKRD6	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ANKS4B	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ANO8	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ANXA9	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AP000790.2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AP002512.3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
APOBEC3F	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
APOBEC3G	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
APOO	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ARHGAP15	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ARHGAP30	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ARHGAP39	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ARHGEF2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ARID4A	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
ARIH2OS	0	1	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
ARMCX4	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ARSE	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ASPM	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ASXL1	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
ATAD2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ATM	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
ATOH1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ATP2A3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ATP7B	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
ATP9B	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ATXN3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
AUTS2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
B4GALT2	0	0	1	0	0	0	0	0	0	1	1	1	34	2.941176470588235
BANP	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
BAX	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
BCAS2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
BCL6	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
BCOR	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
BCORL1	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
BDP1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
BEND4	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
BEST1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
BIN2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
BIRC3	0	0	0	0	0	0	0	1	0	1	1	1	34	2.941176470588235
BNC2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
BRI3BP	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
BTN2A1	0	0	1	0	0	0	0	0	0	1	1	1	34	2.941176470588235
C10orf71	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
C11orf80	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
C14orf39	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
C18orf32	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
C19orf54	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
C3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
C3orf56	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
C6orf89	0	1	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
C7	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CA3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CACNA1A	0	0	1	0	0	0	0	0	0	1	1	1	34	2.941176470588235
CADM4	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CALN1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CAMSAP1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CAPN5	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CAPN6	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CASZ1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CBL	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CBWD5	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
CCDC120	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CCDC168	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
CCDC177	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CCDC3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CCR8	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
CD101	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
CD177	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CD36	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CD55	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CD6	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CD99	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CDH11	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CDH22	0	0	1	0	0	0	0	0	0	1	1	1	34	2.941176470588235
CDH23	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CDK11A	0	0	0	0	0	0	0	1	0	1	1	1	34	2.941176470588235
CDK2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CDK2AP1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CDKN1C	0	1	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
CEACAM5	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CEL	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CELSR1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CFAP100	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CFAP298	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CHD9	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CHM	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CHST7	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CHUK	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CIITA	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CKAP5	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CLASP1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CLASP2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CLCN4	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CLCN5	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CLEC18B	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CLEC20A	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CLMN	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CMKLR1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CMSS1	0	1	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
CNNM1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CNTNAP3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
COL10A1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
COL1A1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
COL28A1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
COL4A3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
COL6A6	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
COPS2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
COX10	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CPT1A	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CRABP2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CREBBP	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CSNKA2IP	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
CT45A9	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CXCR3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CYLC1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CYP39A1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
CYR61	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DAAM1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DACT3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DCDC1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DDX10	0	0	1	0	0	0	0	0	0	1	1	1	34	2.941176470588235
DDX23	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DDX4	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DENND5B	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
DGKK	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DHX8	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
DIAPH2	0	0	0	0	0	0	0	1	0	1	1	1	34	2.941176470588235
DLGAP2	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
DLX5	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DMC1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DNAH1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DNAH12	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DNAH3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DNAJC7	0	1	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
DNHD1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DOCK4	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DOCK6	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DOK2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DROSHA	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
DSP	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
DSPP	0	0	1	0	0	0	0	0	0	1	1	1	34	2.941176470588235
DUOX2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EBF1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EEF1A1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EFCAB12	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EFNB1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EGFL8	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EGFR	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EGLN3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EIF1AX	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EIF3B	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EIF4A1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ELF4	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ELFN1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EMD	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
ETV1	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
ETV7	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EVI5L	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EXD1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EXOC4	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EXOSC8	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
EYS	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
F7	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
F8	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FAM120AOS	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FAM149A	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FAM153C	0	0	0	0	0	0	0	1	0	1	1	1	34	2.941176470588235
FAM204A	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
FAM237B	0	0	0	0	0	0	1	0	0	1	1	1	34	2.941176470588235
FAM3A	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FAM83B	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FANCB	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FBXL13	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FBXL16	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FBXO10	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FBXW10	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FGD5	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
FGFRL1	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
FLCN	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
FLG	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FLYWCH1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FNDC1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FRMD7	0	1	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
FRMPD3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FRYL	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
FUT4	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GADL1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GAGE10	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GAL3ST3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GALE	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
GAREM2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GATA1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GBP5	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GDF5	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GIT1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GLG1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GLI1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GLMN	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GLRX2	0	1	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
GLRX3	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GMPPB	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GNE	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GON4L	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GP6	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GPBAR1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GPD1L	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GPRC5C	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GTF3C2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GTF3C4	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GUCY1A1	1	0	0	0	0	0	0	0	0	1	1	1	34	2.941176470588235
GZF1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
GZMB	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
HARS2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
HBE1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
HCAR1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
HDAC4	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
HDAC8	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
HELZ2	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
HERC1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
HIC1	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
HIST1H3C	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
HLA-B	0	0	0	0	1	0	0	0	0	1	1	1	34	2.941176470588235
HMMR	0	0	0	0	0	1	0	0	0	1	1	1	34	2.941176470588235
