Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
MUC4	0	0	0	0	9	0	0	0	0	9	4	4	44	9.090909090909092
NIPBL	0	0	0	0	8	0	0	1	0	9	4	4	44	9.090909090909092
PCSK5	0	0	0	0	9	0	0	0	0	9	4	4	44	9.090909090909092
PDZD7	0	0	1	0	8	0	0	0	0	9	4	4	44	9.090909090909092
PRDM10	0	0	0	0	9	0	0	0	0	9	4	4	44	9.090909090909092
PTPN13	1	0	0	0	7	0	0	1	0	9	4	4	44	9.090909090909092
SHROOM3	0	0	0	0	9	0	0	0	0	9	4	4	44	9.090909090909092
SLC38A10	0	0	0	0	9	0	0	0	0	9	4	4	44	9.090909090909092
SRCAP	0	0	0	0	8	1	0	0	0	9	4	4	44	9.090909090909092
SYNE2	0	0	0	0	8	0	0	1	0	9	4	4	44	9.090909090909092
TPR	0	0	0	0	9	0	0	0	0	9	4	4	44	9.090909090909092
USP36	0	0	0	0	9	0	0	0	0	9	4	4	44	9.090909090909092
WDR87	0	1	0	0	7	1	0	0	0	9	4	4	44	9.090909090909092
ZMYM2	1	1	0	0	6	0	0	1	0	9	4	4	44	9.090909090909092
ADGRG4	0	0	0	0	6	1	0	1	0	8	4	4	44	9.090909090909092
ANKRD11	0	0	0	0	7	1	0	0	0	8	4	4	44	9.090909090909092
ASXL1	1	0	0	0	7	0	0	0	0	8	4	4	44	9.090909090909092
ATP10A	0	0	0	0	7	1	0	0	0	8	4	4	44	9.090909090909092
CACNA1D	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
CHERP	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
COL2A1	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
COL5A1	0	0	0	0	6	1	0	1	0	8	4	4	44	9.090909090909092
CPLANE1	1	0	0	0	7	0	0	0	0	8	4	4	44	9.090909090909092
CUL9	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
DGKQ	0	0	0	0	6	0	0	2	0	8	4	4	44	9.090909090909092
DNAH12	0	1	0	0	6	1	0	0	0	8	4	4	44	9.090909090909092
DNMT3A	0	0	0	0	6	2	0	0	0	8	4	4	44	9.090909090909092
EIF4G2	0	0	0	0	4	1	0	3	0	8	4	4	44	9.090909090909092
FLG	0	0	0	0	7	1	0	0	0	8	4	4	44	9.090909090909092
FMN1	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
FREM2	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
GREB1	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
HIVEP2	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
LMTK2	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
MAP1B	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
MED12L	1	0	0	0	7	0	0	0	0	8	4	4	44	9.090909090909092
MUC17	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
NCOR1	0	0	0	0	6	2	0	0	0	8	4	4	44	9.090909090909092
NEURL1B	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
NFASC	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
NLRC5	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
NOTCH2	1	0	0	0	7	0	0	0	0	8	4	4	44	9.090909090909092
SCART1	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
SCN1A	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
SDK1	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
SETD1A	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
SGSM2	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
SPHKAP	0	0	0	0	7	1	0	0	0	8	4	4	44	9.090909090909092
TBCD	0	0	0	0	7	0	0	1	0	8	4	4	44	9.090909090909092
TET3	0	0	0	0	7	1	0	0	0	8	4	4	44	9.090909090909092
TRIO	1	0	0	0	7	0	0	0	0	8	4	4	44	9.090909090909092
UNC13C	0	0	0	0	7	1	0	0	0	8	4	4	44	9.090909090909092
UPF2	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
VWF	0	0	0	0	8	0	0	0	0	8	4	4	44	9.090909090909092
ADAMTS16	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
ATP1A3	0	0	0	0	6	0	0	1	0	7	4	4	44	9.090909090909092
CCDC57	0	0	0	0	6	0	0	1	0	7	4	4	44	9.090909090909092
CFAP46	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
CHL1	0	0	0	0	6	0	0	1	0	7	4	4	44	9.090909090909092
COL20A1	0	0	0	0	6	1	0	0	0	7	4	4	44	9.090909090909092
CRIM1	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
DSCAML1	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
FREM1	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
FRMPD3	0	0	0	0	6	1	0	0	0	7	4	4	44	9.090909090909092
GRIN2B	0	0	0	0	6	1	0	0	0	7	4	4	44	9.090909090909092
HEATR5B	0	0	0	0	6	1	0	0	0	7	4	4	44	9.090909090909092
INPP5D	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
KCP	0	1	0	0	6	0	0	0	0	7	4	4	44	9.090909090909092
KDM4B	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
KNL1	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
LOXHD1	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
LRRIQ1	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
MALRD1	0	0	0	0	6	0	0	1	0	7	4	4	44	9.090909090909092
MAST4	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
MED12	0	0	0	0	6	1	0	0	0	7	4	4	44	9.090909090909092
MROH1	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
MYBPC3	1	0	0	0	5	0	0	1	0	7	4	4	44	9.090909090909092
MYH6	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
MYT1	0	1	0	0	6	0	0	0	0	7	4	4	44	9.090909090909092
OTOF	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
PCDH15	0	0	0	0	6	0	0	1	0	7	4	4	44	9.090909090909092
PCIF1	1	0	0	0	5	1	0	0	0	7	4	4	44	9.090909090909092
PLEKHG4	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
PRRC2C	0	0	0	0	6	1	0	0	0	7	4	4	44	9.090909090909092
PTPRZ1	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
PWWP2A	0	0	0	0	6	0	0	1	0	7	4	4	44	9.090909090909092
RIC1	0	0	0	1	6	0	0	0	0	7	4	4	44	9.090909090909092
SCN10A	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
SHANK2	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
SPATA31E1	1	0	0	0	6	0	0	0	0	7	4	4	44	9.090909090909092
SYMPK	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
TET1	0	1	0	0	6	0	0	0	0	7	4	4	44	9.090909090909092
TEX15	0	0	0	0	5	1	0	1	0	7	4	4	44	9.090909090909092
TRPV2	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
USP6NL	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
ZFAT	0	0	0	0	7	0	0	0	0	7	4	4	44	9.090909090909092
ADGRA2	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
AGAP3	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
AKAP9	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
ANKS1A	0	0	0	0	5	0	0	1	0	6	4	4	44	9.090909090909092
ARHGAP6	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
ATP8A2	0	0	0	0	5	0	0	1	0	6	4	4	44	9.090909090909092
BMP2K	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
BRCA2	1	1	0	0	4	0	0	0	0	6	4	4	44	9.090909090909092
BRICD5	0	0	1	0	3	2	0	0	0	6	4	4	44	9.090909090909092
CCAR1	1	0	0	0	4	1	0	0	0	6	4	4	44	9.090909090909092
CCDC7	1	0	0	0	3	2	0	0	0	6	4	4	44	9.090909090909092
CDH12	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
CENPB	0	0	0	0	4	0	0	0	2	6	4	4	44	9.090909090909092
CLTCL1	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
CUL7	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
DCAF1	1	0	0	0	3	2	0	0	0	6	4	4	44	9.090909090909092
DSCAM	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
EFL1	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
EGR2	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
EML5	1	0	1	0	3	0	0	1	0	6	4	4	44	9.090909090909092
FBN1	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
FHDC1	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
FZD9	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
GANAB	0	0	0	0	3	0	0	3	0	6	4	4	44	9.090909090909092
GPR50	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
HDLBP	0	0	0	0	3	1	0	2	0	6	4	4	44	9.090909090909092
ITGAX	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
KIF19	1	0	0	0	5	0	0	0	0	6	4	4	44	9.090909090909092
LRRC7	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
LYST	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
MCM3AP	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
MEFV	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
MINDY2	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
MTMR2	0	0	1	0	4	1	0	0	0	6	4	4	44	9.090909090909092
MYH7	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
MYO16	0	0	0	0	4	2	0	0	0	6	4	4	44	9.090909090909092
MYOF	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
NHS	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
NSD1	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
PCDH12	0	1	0	0	5	0	0	0	0	6	4	4	44	9.090909090909092
PCDH19	1	0	0	0	5	0	0	0	0	6	4	4	44	9.090909090909092
PFAS	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
POLG	0	0	0	0	3	1	0	2	0	6	4	4	44	9.090909090909092
PSMC5	0	1	0	0	4	0	0	1	0	6	4	4	44	9.090909090909092
PTPN23	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
RRP1B	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
SCN11A	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
SENP1	1	0	0	0	4	1	0	0	0	6	4	4	44	9.090909090909092
SHANK1	0	0	0	0	4	2	0	0	0	6	4	4	44	9.090909090909092
SLC28A1	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
SLC7A14	1	0	0	0	5	0	0	0	0	6	4	4	44	9.090909090909092
SLC9A5	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
SLTM	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
SORBS2	0	1	0	0	5	0	0	0	0	6	4	4	44	9.090909090909092
SPATA2	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
SRRM1	0	0	1	0	5	0	0	0	0	6	4	4	44	9.090909090909092
SVEP1	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
TBXA2R	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
TOR4A	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
TTC3	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
UNC79	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
WASHC2A	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
WDR64	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
WIZ	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
WNK1	0	2	0	0	4	0	0	0	0	6	4	4	44	9.090909090909092
YTHDC2	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
ZNF142	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
ZNF414	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
ZNF48	0	1	0	0	5	0	0	0	0	6	4	4	44	9.090909090909092
ZNF696	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
ZNF746	0	0	0	0	6	0	0	0	0	6	4	4	44	9.090909090909092
ZZEF1	0	0	0	0	5	1	0	0	0	6	4	4	44	9.090909090909092
ABCC9	0	0	0	0	4	1	0	0	0	5	4	4	44	9.090909090909092
